"rating","review"
"1","iğrenç bir uygulama açılmıyor sorun veriyor . 1 yıldız bile değeri yok"
"1","daha kötüsü olamazdı. cidden çok uğraşıldı mı buna."
"4","Çok iyi bir uygulama"
"3","Başka Ziraat Bankası hesabına iban numarası ile TL. gönderme seçeneği neden yok, bilgilerinize..."
"1","Telefonda kullandığım gibi değil tablet de"
"1","Berbat , hiç bir işlem yapılmıyor"
"1","Son güncelleme çok kasıyor uygulamayı kullanamiyorum!!!"
"1","yapacağınız uygulamaya sokayım, bu nasıl güncelleme arkadaş? eskisini geri getirin"
"1","Hiç guzel olmamamiş yeni uygulamanız giriş yapamıyorum hesabıma"
"3","Güzel bir uygulama."
"1","Çok karışık ve çok yavaş bir sisteme sahip."
"1","Tabletimden işlem yapamıyorum"
"1","bende banka kartı var giriş yapıyorum havale/eft özelliği gözükmüyor nasil bişeydir bu anlamadım"
"1","uygulama açılmıyor"
"1","Rakamlar girilmiyor ne biçim birsey"
"1","Yav telefon numarasini girmek için ak ile Karayı seçiyoruz"
"1","mobil bundan çokdaha iyi mobil versiyonunu yükleyin bu berbat"
"1","Bi önceki çok daha iyidi bide artik açılmıyor amk"
"1","Çok geç geliyor"
"1","Bu uygulamayı normalde seviyorum ama tablet e inmiyor"
"1","Uygulamanın tekrar şifre istemesi büyük problem"
"1","İndirmeyin ya pişman oldum çok sorun yaratıyor"
"1","seçenekler listesi sağa kayıyor yazılar okunmuyor lütfen yardîmcı olurmusunuz."
"1","sifre almaya caliyosunuz sayf donup kaliyo bir sifre alamadik hic memnun kalmadim cunku kullanamadim"
"4","Daha tam beceremiyom"
"1","önceden daha iyidi eski haline getirin"
"1","berbat ya bu ne. bosuna indirmeyin"
"1","Cok sacma uygulama telefonumu giremiyorum yazamiyorum kabul etmiyor koskoca devlet bankasinin mobil bankaciligi cok berbat kusura bakmayinda."
"1","çok kötü uygulama önceki daha iyiydi"
"1","sifre almak istiyorum ama ne kart numarasi giriliyo ne telefon numarasi cok vasat olmus lutfen guncelleyin"
"1","yeminle tam salak gibi çalışıyor"
"5","Harika uygulma teşekkürler"
"1","eski haline döndürün"
"1","yorumlar haklı o 5 yildiz verenler de ziraat calisanlari"
"5","Hafta sonu maaş gözúkmúyor"
"1","Yapacağınız uygulamanın ta AMK."
"1","rakamlar kismi yazilmiyor. hata"
"1","Bende açılmadı güncelleme lütfen"
"1","Tablette açılmıyor. Sildim"
"1","keşke güncellemeseydim.."
"5","kartta kaç tl olduguna bakabiloyorum bence 5 yıldız hakediyor😀👍👍👍👍👍"
"3","cok kullanisli bir menusu var"
"1","Kasa kasa pazu yaptı"
"5","cok iyi memnun oldum"
"1","agir ve dogru düzgün calismiyor"
"1","Rezalet olmuş guncelleme"
"1","Çok kötü."
"1","Acilmiyoooooooor!"
"5","Süper"
"5","Guzel"
"1","berbat"
"5","guzel"
"5","harika"
"5","iyi"
"5","teşekkürler"
"1","Eski sürümü daha iyiydi berbat ötesi olmuş. Hayatımda ilk defa bu kadar çok kasan bir uygulama görüyorum. Yazılım ekibinde kimler ile çalışıyorsanız acilen ekibi değiştirin."
"4","Fena deyil"
"1","berbat"
"3","Bakarız"
"1","Giriş yapmak için ziraat uygulamasından onaylamanız gerekiyor diyor ama onay butonu yok!!! Tabletim samsung galaxy s2,güncelleme yapın çözün lütfen şu sorunu,bu modelde onay butonu görünmüyor,ekran çevirme de yok...TABLET İÇİN YAZIYOR ONAY BUTONU YOK!KARDEŞİM YAPIN BE ŞUNU,ÇOK MU ZOR"
"1","Aylar sonra nasıl giriş yapacağımı çözdüm. Ayrıca cep tlf uygulama kurulacak. Her tablete girişte cepten ziraat onayı onaylamanız gerekecek.  bunu düşünen beynin IQ kaç merak ediyorum :)))"
"1","Lan başka bankalarin mobil siteleri uçuyo ziraat yine en geriden takip ama onu bile becerememişsiniz . Yaziyoz yaziyoz bisey cikmiyo rezalet...."
﻿"rating","review"
"3","Sık sık güvenliğiniz nedeniyle oturumunuz sonlandırdı uyarısı çıkıyor. Mobil veriden wifiye yada wifiden mobil veriye geçince oturum sonlanıyor. Bir de girişte gelen şifre otomatik olarak dolmuyor mobil akbankta olduğu gibi... Bu sorunlar olduğu için iki yıldız eksik verdim. Sorun çözülürse eklerim ...Yorumun TamamıSık sık güvenliğiniz nedeniyle oturumunuz sonlandırdı uyarısı çıkıyor. Mobil veriden wifiye yada wifiden mobil veriye geçince oturum sonlanıyor. Bir de girişte gelen şifre otomatik olarak dolmuyor mobil akbankta olduğu gibi... Bu sorunlar olduğu için iki yıldız eksik verdim. Sorun çözülürse eklerim iki yıldız daha."
"1","Berbat kullanmayın! Sadece mobil uygulaması için demiyorum internet üzerindende öğleden beri portföyümü göstermiyor al/sat yapamıyorum. Kesinlikle kullanmayacağım hisseleri bitirdikten sonra kesinlikle kullanmayacağım. Mağdur ettiniz."
"1","Uygulama yavaş ve de fazla yazılımsal sorunu var. Hesabını girdiğin zaman tekrar girmeni istiyor. Donma ve kasma sorunları oluyor"
"1","Berbat bir güncelleme. Teknik analiz ekranı açılmıyor. Düzeltin artık şunu yahu. Yönetiçi uyuyor mu"
"1","Güncellemeden sonra berbat oldu. Teknik analiz sekmesinin içeriği boş. Çalışmıyor."
"2","Ya arkadas biseyi duzeltiyosunuz bir seyi batiriyosunuz. Alarmlari silme islemini düzelmişsiniz elinize sağlık ama simdide teknik analiz grafiklerde hic bir sey açılmıyor ...lutfen onemli bence bu olmazsa olmaz bir konu hizli duzelmesi lazim"
"1","Hiç işlem yapmadığımız uygulamalar dahi takas bilgilerini veriyor uygulamada olmaması büyük eksiklik."
"2","uygulamaya akbank mobilden geçişte hata veriyor ve viop alım satım emir düzeltme veya emir iptali dedigin zaman ekran kayboluyor birde hisse teknik analiz yapılamıyor lütfen düzeltin"
"1","Her sabah sistem hata veriyor sürekli bağlantınızı kontrol edin diyor çöp bir uygulama"
"1","Sürekli hata veriyor sürekli bozuluyor internet bankacılığı diye hava atıyorsunuz ama boş"
"3","Teknik analiz kısmı açılmıyor, düzeltmeniz lazım"
"1","Teknik analiz grafikler iki gündür görüntülenemiyor :("
"1","Insanlara zarar etsinler diye uygulama yapmislar tam para kazanicaz uygulamaya giris yapamiyoruz hata veriyor bu kadar ciddiyetsiz uygulama calisanlari olamaz"
"1","Ben güncelledim alarm oldu bildirim bu sefer grafiği açıyorum ama hii birşey çıkmıyor simsiyah sayfa eskisi daha iyiydi"
"1","Musteri numarasiyla giris ne baba tc ile neden girmiyo kullanici tanima neden yok"
"1","Uygulama en ihtiyaç duydugum zamanlarda çalışmıyor, internet bağlantısının en hızlı oldugu anda bile bağlantınız yok diyor, hak ve zaman kaybettiriyor, sinir stres sahibi olmak da cabasi...ayrica müşteri hizmetlerini arayıp sorunu bildirdigimde de bizde herhangi bir sorun görünmüyor, uygulama iyi ça...Yorumun TamamıUygulama en ihtiyaç duydugum zamanlarda çalışmıyor, internet bağlantısının en hızlı oldugu anda bile bağlantınız yok diyor, hak ve zaman kaybettiriyor, sinir stres sahibi olmak da cabasi...ayrica müşteri hizmetlerini arayıp sorunu bildirdigimde de bizde herhangi bir sorun görünmüyor, uygulama iyi çalışıyor deniyor. :(("
"1","Çalışmayan uygulama yaptınız. En kritik anlarda bağlantı hatası. Bütün diğer borsa uygulamaları çalışıyor. Sizde bağlanmak için internette ihtiyaç var uyarısı. Diğerleri zaten uzay mekiği ile bağlanıyor. Adam gibi iş yapın. Saniyeler ile işlem yapıyoruz. En kısa zamanda portföyü taşıyacağım. Ek 1 Oc...Yorumun TamamıÇalışmayan uygulama yaptınız. En kritik anlarda bağlantı hatası. Bütün diğer borsa uygulamaları çalışıyor. Sizde bağlanmak için internette ihtiyaç var uyarısı. Diğerleri zaten uzay mekiği ile bağlanıyor. Adam gibi iş yapın. Saniyeler ile işlem yapıyoruz. En kısa zamanda portföyü taşıyacağım. Ek 1 Ocak sonu itibari ile aynı sorun devam ediyor. Asla sabah borsa açılış saatinde açılmıyor. Ek2 Şubat 1. Yahu bu kadar mı sorumsuzsunuz hala aynı. Evet sevgili günlük sorun tam hız devam."
"1","Olabilecek en kullanımı zor uygulama haline geldi. İnternet varken yok diyor. Akbank direkt ile bağlantısı kesildi. Bist veri izleme ile geçişi tekrar yapılmalı. Uygulamayı daha kullanışlı hale getirmek için güncelleme gerekiyor. Akbank bunu ihmal ediyor, yakışmıyor. Üvey evlat gibi sanki."
"1","Seans açılırken veya yoğun olduğu zamanlarda portföyünüze girmenin mümkünatı yok. Geçici bir sorun var sonra deneyin mesajını almaktan ve para kaybetmekten bıktım. Akbank'ın kendi mobil programı çok kötü. Portföyünüzü kocaman yazılarla uzun liste halinde görüyorsunuz. Anlık borsayı her ay parayla al...Yorumun TamamıSeans açılırken veya yoğun olduğu zamanlarda portföyünüze girmenin mümkünatı yok. Geçici bir sorun var sonra deneyin mesajını almaktan ve para kaybetmekten bıktım. Akbank'ın kendi mobil programı çok kötü. Portföyünüzü kocaman yazılarla uzun liste halinde görüyorsunuz. Anlık borsayı her ay parayla aldığım halde anlık bilgi gösterme yok. Devamlı giriş çıkış yada sayfa tazelemesi yapmanız lazım. Derinlik yok. Biraz çalışında en azından devlet bankalarının bile sayfası sizden çok çok iyi. İnşallah d"
"1","(((Ta ne zaman yazmışım 3 cü ayda ))uygula neden atıyor????? ne güzel kullanıyorduk uygulamanız üzerinden alıp satım yapıyoruz .. zararımı karşılayacakmısınız?? bundan mesul sünüz düzeltin şunu lütfen ..Bu gün yine yazıyorum her sabah bu kabusu yaşamak zorundamıyım uygulama internet yok diyip atıyor...Yorumun Tamamı(((Ta ne zaman yazmışım 3 cü ayda ))uygula neden atıyor????? ne güzel kullanıyorduk uygulamanız üzerinden alıp satım yapıyoruz .. zararımı karşılayacakmısınız?? bundan mesul sünüz düzeltin şunu lütfen ..Bu gün yine yazıyorum her sabah bu kabusu yaşamak zorundamıyım uygulama internet yok diyip atıyor benim zararımı karşılayın lanet olsun uygulamanıza nakite geçeyim kapınızdan geçmiyecem kapatacam hesabımı"
"1","5 gündür Portföyüme giriş yapamıyorum. ''Geçici süre işleminizi gerçekleştiremiyoruz. Lütfen daha sonra tekrar deneyin.'' hatasını alıyorum. Müşteri hizmetlerini aradım, dönüş yapılacağı söylendi ancak ne arayan ve ne soran. Böyle köklü bir firmanın uygulaması böyle olmamalı. Ya ekibi değiştirin ya ...Yorumun Tamamı5 gündür Portföyüme giriş yapamıyorum. ''Geçici süre işleminizi gerçekleştiremiyoruz. Lütfen daha sonra tekrar deneyin.'' hatasını alıyorum. Müşteri hizmetlerini aradım, dönüş yapılacağı söylendi ancak ne arayan ve ne soran. Böyle köklü bir firmanın uygulaması böyle olmamalı. Ya ekibi değiştirin ya da çalıştığınız firmayı. Diğer bankalarda uygulama nasıl olmalının örnekleri var ki Direkt uygulamanızda buna bir örnektir. Direkt uygulamasına verdiğiniz önemi bu uygulamaya da göstermeniz gerekiyor"
"1","Saat 10 da seans açılıyor ve tam o zaman hata alıyorum. Sunucudan veri alınamadı lütfen tekrar deneyin veya çalışmak için internete ihtiyaç duyar. Yaw olan açılışta oluyor zaten. Sayenizde hiçbirşeyi takip edemiyoruz. Neden duzeltilmiyor?"
"1","Saat 10 da borsa açılışında fiyat giremiyorsun atı alan Üsküdarı geçiyor ondan sonra fiyat giriyorum. Rezil bir uygulama. BUGÜN 28 ŞUBAT 2020 1SAAT GEÇTİ ÇALIŞMIYOR SATAMIYORUM ZARAR EDİYORUM.Başka bankadan hesap açtırın İş yatırım hesabimı kapatıp tekrar iş yatırıma.Paranıza yazık etmeyin ak yatırı...Yorumun TamamıSaat 10 da borsa açılışında fiyat giremiyorsun atı alan Üsküdarı geçiyor ondan sonra fiyat giriyorum. Rezil bir uygulama. BUGÜN 28 ŞUBAT 2020 1SAAT GEÇTİ ÇALIŞMIYOR SATAMIYORUM ZARAR EDİYORUM.Başka bankadan hesap açtırın İş yatırım hesabimı kapatıp tekrar iş yatırıma.Paranıza yazık etmeyin ak yatırım dan hesap açtırmayın."
"1","server'lari yetersiz, çok yavaş çalışan, server'ina bağlanılamayan, 5 adet hisse senedimin oldugu portföyümü gösteremeyen, bir kac kere login olmak gereken, dogru düzgün hizmet veremeyen bir uygulama... akbank beceremeyecekse, bu işe girmesin, bizi de telefonun basinda nobetci tutmasin."
"1","İki gündür tam seans açılacak programa girilemiyor. İnsanlar para kaybediyor. Sunucudan veri alınamadı diyor. Programa giriş arayüzü gereksiz bir güvenlik seviyesinde. Anlık borsa verileri ücretli sunuluyor. Anlık veri sunan bankalar para kazanamıyormu. Komisyon oranları yüksek. Menüleri kullanışsız...Yorumun Tamamıİki gündür tam seans açılacak programa girilemiyor. İnsanlar para kaybediyor. Sunucudan veri alınamadı diyor. Programa giriş arayüzü gereksiz bir güvenlik seviyesinde. Anlık borsa verileri ücretli sunuluyor. Anlık veri sunan bankalar para kazanamıyormu. Komisyon oranları yüksek. Menüleri kullanışsız ve çok tık yapmanı gerektiriyor. Bir ileri bir geri çok oyalıyor menüleri. Şimdilik mecbur olduğum için kullanıyorum ve bankamı değiştirmeyi düşünüyorum. Şikayetçiyim. Yatırım uzmanım ilgisiz. Güya özel danışmanım kendisi ne arar ne sorar. Vs vs. Tavsiye etmiyorum. İmkanı olan başka banka ve onun programı ile borsa oynasın. Teşekkürler"
"2","Derinlik ekranında alış satışları insan yeşil ve kırmızıyla gösterir değil mi? Derinlik var ama satış mı alış mı belli değil. Bu nasıl derinlik oluyo o zaman? Acilen düzeltilmesi gerekiyor. Çok zor bişey değil alışları yeşile satışları kırmızıya boyayacaksınız bu kadar!!!"
"1","Kullanıcı Adı diye bir alan var. Hiçbir açıklama yok. Akbank direkt uygulamasında hisse satıyorsunuz. Yeni hisse alamıyorsunuz. Çünkü bloke koyulan tutarı göremiyorsunuz. Diğer kurumlarda böyle saçmalık yok. Akbank ile çalışmak gibi rezil bir durumdayım."
"3","Uygulamada hatalar var. Düzeltilmeli: 1. Şartlı emir girilemiyor 2. Fiyat alarmlarını silemiyoruz. Hata veriyor 3. Grafik ekranda yaptığımız ayarı kaydetme olmalı. Her seferinde yeniden ayar girmek çok yorucu. 4. Pörföye giriş çok uzun. Daha pratik ve hızlı olmalı."
"1","(20Kasım2019- 4-5 gündür İnternete bağlı değilsin hatası veriyor. Cihazda internet var. Uygulamayı silip tekrar yukledim yine aynı hatayı veriyor. 25Kasım2019-Şu yorumları okuyan bir Akbank çalışanı yokmu? 26Kasım2019-Heey sesim geliyormu kimse varmı oralarda) 29Kasım:Arkadaşlar düzgün çalışan bir b...Yorumun Tamamı(20Kasım2019- 4-5 gündür İnternete bağlı değilsin hatası veriyor. Cihazda internet var. Uygulamayı silip tekrar yukledim yine aynı hatayı veriyor. 25Kasım2019-Şu yorumları okuyan bir Akbank çalışanı yokmu? 26Kasım2019-Heey sesim geliyormu kimse varmı oralarda) 29Kasım:Arkadaşlar düzgün çalışan bir banka tavsiye edermisiniz Akbankdan hesabimı taşıyacağım."
"1","Uygulamayı ne zaman güncellemeyi düşünüyorsunuz ? Diğer özel ve Kamu bankalarının çok gerisinde bir arayüzü var ve karakterler büyük ve kaba, araları çok açık, işlem olduğunda yanıp dönme çok brlirsiz, kullanışsız ayrıca"
"1","Uygulamayı görünce ve giriş yaparken ve yaptıktan sonra içimden sizin yapacağınız uygulamanın ta aq diyesim geliyor. Girmesi ölüm zaten girdikten sonra da takipte kalamıyorum kafasına göre uygulamadan çıkıyor. Sırf bu kullanışsız uygulamanız için aracı kurum araştırıyorum ve yakında geçeceğim."
"1","Hiç bir şey yapılmayan bir uygulama sadece al sat ve pörtföy bilgileri başka bir şey yok.Mesela ay bitti yarın veri paketini bilgisayardan almak zorundasın çünkü uygulamada yok.Aklima gelen ilk bu ama tarayıcıda olan bir çok özellik yok.İzlenekranini açamıyorum anlık borsa ...."
"1","İlkokul mezunu mu yapmış bunu. Yaa nasıl bir uygulama. Sürekli İnternet bağlantısı yok diyor. En kritik anda hisse alış yada satış anında veri alınamıyor. Portföyü taşıdım başka bankaya"
"1","Arkadaşlar lütfen biraz özen gösterelim. Yapan ekip işini sevmiyorsan başka bir iş bulda bize eziyet etme. Kendi kategorisinde en kötü program.bana bankayı bile değiştirmeye zorluyor.hatalar 1 seans açılışında açılmıyor. Internet olduğu halde internet yok diyor 2 profile giriş çoğu zaman yapılamıyor...Yorumun TamamıArkadaşlar lütfen biraz özen gösterelim. Yapan ekip işini sevmiyorsan başka bir iş bulda bize eziyet etme. Kendi kategorisinde en kötü program.bana bankayı bile değiştirmeye zorluyor.hatalar 1 seans açılışında açılmıyor. Internet olduğu halde internet yok diyor 2 profile giriş çoğu zaman yapılamıyor.Geçici olarak hizmet veremiyoruz diyor 3 alarm kuruyorsun.Geri silemiyorum.hata diyor Yazılar büyük. Kısacası berbat.yapan arkadaşım beceremiyorsun git.başkası gelsin.aldigin parayı hak etmiyorsun"
"1","Surekli baglanti hatasi veriyor. Guncelleme yaptiklarini soyluyorlar daha da berbat oldu. Çook kotu bir uygulama. Asil kritik saatlerde kilitleniyor. Eee ne anlami kaldi o zaman . Kesinlikle tavsiye etmem."
"2","Portföy bağlantısı iki gündür sorunlu. Viop işlemleri yapılamıyor çünkü portföyüme baglanamıyorum. Uygulamanız bu haldeyken nasıl yatırım paketlerinde ücret ödeyebiliriz bilmiyorum. Bilgisayarda sorunsuz çalışıyor ama yatırımcı uygulamanız sorunlu."
"1","yahu bu uygulamayı geliştirin artık. viop ta al sat yapınca anlık ortlamamı ve kar/zarar durumunu göremiyorum. teminat bilgileri genellikle hatalı gösteriliyor. zırt pırt bankayı arayıp soruyorum. bıkkınlık verdi. sırf bu uygulama yüzünden başka bankaya geçiş yapıcam. uygulama REZALET!!!! GELİŞTİRİN...Yorumun Tamamıyahu bu uygulamayı geliştirin artık. viop ta al sat yapınca anlık ortlamamı ve kar/zarar durumunu göremiyorum. teminat bilgileri genellikle hatalı gösteriliyor. zırt pırt bankayı arayıp soruyorum. bıkkınlık verdi. sırf bu uygulama yüzünden başka bankaya geçiş yapıcam. uygulama REZALET!!!! GELİŞTİRİN ARTIK!!!!!"
"1","Uygulamanız hata veriyor, anlık izleme ekranı sunmuyorsunuz. Her emir gün sonu iptal oluyor ve emir değişimlerini tek elden kolaylıkla yapamıyoruz. Bu kadar kötü bir uygulama daha görmedim sayfalar açılmıyor işlem yaptırmıyor sürekli hata veriyor berbat bir uygulama Kötü ötesi bir uygulama"
"1","Yıllarca İos sürümü kullandım ve süperdi. Android sürümü vasatmış. Hayal kırıklığı. Hep hata veriyor. Alarmlar zamanında çalışmıyor. Bazan hata veriyor. Elden geçmesi lazım."
"1","Çok problem çıkaran bir uygulama. Çok kısa sürede oturum kapatıyor günde 20 kere oturumu yenilemeniz gerekiyor. Bir de Kullanıcı adımı soruyor. Kullanıcı adının ne olduğunu bilen var mı bir kullanım klavuzu felan verseydiniz keşke"
"2","Şu programı artık adam akıllı güncelleyin. Her sabah yaklaşık 20 dakikalık zamanda portföye girme sıkıntılı hisse değerlerini gösterme sıkıntılı çözüm bulun artık bu duruma. Bu yüzden başka bankadan hesap açacağım bıkkınlık geldi artık."
"1","Anlık borsa ve viop veri paketlerim var giriş yapmak istiyorum hata veriyor daha sonra deneyin diye. Sürekli daha sonra deniyorum sayın akbank herhangi fark yok. Rezalete bak aynen mobilin bankası akbank deyin ortamlarda siz hahahah"
"1","Android cihazımdan kaç gündür Portföyüme girmek istiyorum INTERNET BAĞLANTINIZ BULUNAMADI. BAĞLANTINIZI KONTROL EDEREK TEKRAR DENEYİNİZ diyor. Kaç gündür düzeltemediniz. Hiç android cihaz ile test yapmıyor musunuz. IOs cihazımda çalışıyor. Acil düzeltmenizi bekliyorum"
"1","Binlerce lira zarar etmeme sebep olan bir uygulama. Nerdeyse her sabah seans açılışında uygulama hata veriyor yada yoğunluktan çöküyor. Her iyileştirmeden sonra sanki daha da kötüleşti."
"1","Bu kadar hata veren bir uygulama mobil bankacılıkta liderliği ile övünen Akbank'a hiç yakışmadı. Kesinlikle biran önce hatalar düzeltilmeli ve o zamana kadar kullanılmasını önermiyorum."
"1","Merhaba. Akbank musterisiyim bu sebeble hisse alim satimimi akbank yatirimci uygulamasiyla yapmak istiyorum.Ancak her seferinde guvenlik resmi yok cepsifre derken uygulamadan ve acikcasi akbank uzerinden yatirim islemi yapmakdan sıkıldım.Cok zor olmasa gerek yatırımcı uygulamasınıda akbank direk mob...Yorumun TamamıMerhaba. Akbank musterisiyim bu sebeble hisse alim satimimi akbank yatirimci uygulamasiyla yapmak istiyorum.Ancak her seferinde guvenlik resmi yok cepsifre derken uygulamadan ve acikcasi akbank uzerinden yatirim islemi yapmakdan sıkıldım.Cok zor olmasa gerek yatırımcı uygulamasınıda akbank direk mobil gibi pin girerek yapalım.Gercekden her defasında aktivasyon yapmakdan sıkıldım."
"3","Rica ediyorum şu uygulamada ki sorunları giderin artık. Saat 10:30 olmuş hala uygulama açılmıyor. Bu sorun belli araliklarla yaşadığım bir sorun. Yatirimci uygulaması varken Akbank mobilden işlem yapmamin ne anlamı var?"
"1","İkidebir kullanıcı oturumu sona erdi deyip atıyor. İnternet aktifken internet bağlantısı yok diyor. İkidebir Geçici olarak size hizmet veremiyoruz diyor. Gerçekten kötü bir uygulamanız var."
"1","Uygulamaya kullanıcı girişi yapılamıyor, sürekli hata veriyor. Lütfen uzman desteği alın, Yada başka bir bankadan yardım isteyin."
"1","Edit- Yaptığınız update sonrası her satırdaki fontların altını kesti. Keşke hiç kurcalamasaydınız. Uygulamaya login olmak çok zaman ve çaba gerektiriyor. Mobil bankacılık uygulamasına girmek çok daha kolay. En azından mobil bankacılığa login olduktan sonra ""yatırım işlemi yap"" tıklayıp bu app e geçi...Yorumun TamamıEdit- Yaptığınız update sonrası her satırdaki fontların altını kesti. Keşke hiç kurcalamasaydınız. Uygulamaya login olmak çok zaman ve çaba gerektiriyor. Mobil bankacılık uygulamasına girmek çok daha kolay. En azından mobil bankacılığa login olduktan sonra ""yatırım işlemi yap"" tıklayıp bu app e geçiş sorununu çözün. ""sunucudan bilgi alınamadı"" mesajı verip kalıyor."
"1","Berbat uygulama ve banka. Tam işlem yapacaksın ""geçici süre işlem yapamıyoruz falan filan"" ama hiç geçmez o süre giremezsin kağıt elinde patlar. Çok sıkıntı çoook"
"1","Ücretilisiniz, üstüne haber geliyor ekranı açtığımızda haber okunmuyor 1 saat sonra ekrana düşüyor. Istemedigim hisseyle ilgili haber geliyor."
"1","15 mart itibari ile yıldız sıfır uygulama sıfır uygulamayı kaldırıp başka bir yatırım aracısı ile yola devam edeceğim. Burdan itibaren on gün önceki yorumundur... Uygulama devamlı güvenlik nedeniyle kapanıyor. Günde 30 defa giriş yapıyoruz. Bir 30 defada kısa bir süre işlem yapmıyoruz uyarısı ile gi...Yorumun Tamamı15 mart itibari ile yıldız sıfır uygulama sıfır uygulamayı kaldırıp başka bir yatırım aracısı ile yola devam edeceğim. Burdan itibaren on gün önceki yorumundur... Uygulama devamlı güvenlik nedeniyle kapanıyor. Günde 30 defa giriş yapıyoruz. Bir 30 defada kısa bir süre işlem yapmıyoruz uyarısı ile giriş yapamıyoruz düşünün çektiğimiz eziyeti yani."
"1","İşlem yapmak çok zor ,sisteminiz çok ağır, bist verileri 15 dk. Gecikmeli geliyor bir çok yatırım kurumu en azından 10 şirkete kadar anlık veri paylaşıyor. Eğer bu konuda yeteri kadar hassas olunmazssa benim gibi düşünen bir çok yatırımcı portföyü nü başka yatırım firmasına taşımak zorunda kalır."
"1","Bankanız üzerinden yatırım yapıyorum grafikler iğrenç derecede kötü. Bir hisse, emtia vs.'nin yıllara sari gelişimine bakamıyorsun bile. Grafik çizmek zulüm. Grafiği kaydırmak zulüm. Zemin, çizgi rengi değiştirme yok. Gece modu yok yok babam yok. Bankada hesabım olmasa yeminle kullanmam ama mecbur k...Yorumun TamamıBankanız üzerinden yatırım yapıyorum grafikler iğrenç derecede kötü. Bir hisse, emtia vs.'nin yıllara sari gelişimine bakamıyorsun bile. Grafik çizmek zulüm. Grafiği kaydırmak zulüm. Zemin, çizgi rengi değiştirme yok. Gece modu yok yok babam yok. Bankada hesabım olmasa yeminle kullanmam ama mecbur kalıyorum. Telefonumda bedava bir uygulama daha var (invest) girin oraya grafik neymiş görün. Haberler kismindaki metinler eksik, kaymış. Biri kopyalamış oraya yapıştırmış. Lütfen biraz kalite. Edit: Bugün bir hisseye gece 00:30'ds alım emri verdim fakat saat 09:55'te değişiklik yapmak istedim. Fakat 1 saattir giremiyorum. Aptal herifler. Benim zararımı kim karşılayacak."
"1","Rezaletttt. Hiçbir veri alınamıyor. Fiyatlar bile yanlış geliyor. Yuh diyorum. Sakın kullanmayın."
"1","Bir haftadır portföyüme giremiyorum bu nasıl rezilliktir zararımı kim karşılayacak ilgilenen yok geri dönüş yapanda yok ama sıra komisyon almaya gelince hemen tahsil ediliyor Eyyy Akbank duy sesimizi şu uylamayı güncelleyin artık yıl olmuş 2020 hala portföye giremiyoruz"
"1","Takip listeme eklemek istedigim bazı hisseler var. Fakat bu hisseler sizin bist hisse listesinde yok. Örn. BTCIM, PARSN, OZBAL silmek zorunda kaldım."
"1","Hisse senedi içindeki Teknik Analiz menüsü açılmıyor. Bir güncelleme mi yapsanız acaba. Sorun 2 gündür devam ediyor."
"1","Android 4.4.4 sürümünde sunuculardan kaynaklı bir hata olduğu ve giderileceği söyleneli 2 ay oldu. Halen oturum açıp anlık veri takibi ve işlem yapamıyoruz. Düzeltmeyecekseniz söyleyin yatırım hesabımızı başka bir bankaya taşıyalım. Yeter artık aylardır bizi oyaladığınız..."
"1","Hata ""İnternet bağlantınız bulunamadı. Bağlantınızı kontrol ederek lütfen tekrar deneyiniz."" Sürekli bu hatayı alıyorum. Acil çözüm bekliyorum."
"1","Grafikler gorunmuyor kapkara bir ekran.. alarmlar bildirimler gelmiyor internet hatasi veriyor. Ne zaman duzene girecek bu program ??.?"
"1","Bazen işlem yapmak imkansizlasiyor. Hisselerimin maliyet degeri 2.80 iken nasil olur da 15 tl gozukuyor bu hata surekli tekrarlaniyor. Kendi kendime islem yapamayacak miyim nedir bu durum illa araci kurum ile mi çalışmak lazım.🤔"
"1","Haftanın 5 günün en az üç günü sabah borsa açılış saatinde hesabıma giremiyorum. İnternete bağlı olduğum halde internet gerekiyor diyor. Berbat bur yazılım. Beni zarara soktu."
"3","Hisse aramak ve bakmak için bir tuş açın lütfen illa bir kaç dakikalık bakmak için hisseyi sayfama eklemek istemiyorum bir grafiğine bakacağım 20 tane tuşa basıyorum yha anlık bakıp çıkacağım halbuki..."
"1","Berbat bir uygulama binlerce lira kaybettim a. q akbank yüzünden devamlı hata veriyor müşteri temsilcisi hep kayıt açıyor yetkili arayacak diye kimse aramıyor en yakın zamanda başka yere gececem"
"1","Son güncellemeden sonra uygulama çöktü. Şuan işlem yapamıyoruz, uygulama çalışmak için internet gerekiyor falan filan acil düzeltme bekliyoruz"
"1","Sürekli otomatik olarak kendi mail adresim üzerinden akbanka mail gönderiyor. Ayrıca zaten uygulama olarakda beş kuruş etmez."
"1","Güya Türkiye'nin en büyük bankalarindan biri ama bir uygulamayi dogru düzgün hizmete sunamadilar. Giriş yapmak istedigimde çok sık hata veriyor. Son birkac gündür işlemin en yogun oldugu son yarim saate ""Tanımsız vendor veya müşteri bilgileri"" diye uyari veriyor ve işlem yapamiyorum."
"1","Şu an 29.01.2020 bir saattir girmeye çalışıyorum, veri alınamıyor ikazı verip giriş yapılamıyor.kurulu uygulamayı silip yeniden yükledim.birsey değişmedi.. Deli ediyor adamı.."
"1","En önemli anlarda asla islem yapamazsınız, yıllardır böyle. İnanılmaz kötü bir uygulama, hatta b7 durumun art niyetli oldğunu düşünüyorum"
